"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
1883936241,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14607721","Animalia","Chordata","Mammalia","Erinaceomorpha","Erinaceidae","Erinaceus","Erinaceus europaeus",NA,"SPECIES","Erinaceus europaeus Linnaeus, 1758","Erinaceus europaeus",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.224904,-0.492246,53,NA,NA,NA,NA,NA,"2018-07-17T19:18:00Z",17,7,2018,5219616,5219616,"HUMAN_OBSERVATION","iNaturalist","Observations","14607721",NA,NA,"2018-07-22T15:41:14Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-20T20:03:01.435Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883936893,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14611176","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus carolinensis",NA,"SPECIES","Sciurus carolinensis Gmelin, 1788","Sciurus carolinensis",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.23053,-0.542222,NA,NA,NA,NA,NA,NA,"2018-07-22T15:36:23Z",22,7,2018,5219681,5219681,"HUMAN_OBSERVATION","iNaturalist","Observations","14611176",NA,NA,"2018-07-22T17:18:34Z","CC_BY_NC_4_0","atelerix","atelerix",NA,NA,"2019-09-21T02:31:30.643Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883937219,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14612121","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna grandis",NA,"SPECIES","Aeshna grandis Linnaeus, 1758","Aeshna grandis",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.268166,-0.53149,6,NA,NA,NA,NA,NA,"2018-07-18T17:29:00Z",18,7,2018,1425264,1425264,"HUMAN_OBSERVATION","iNaturalist","Observations","14612121",NA,NA,"2018-07-22T17:42:46Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-20T15:12:34.420Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883937282,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14612332","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Cataclysta","Cataclysta lemnata",NA,"SPECIES","Cataclysta lemnata (Linnaeus, 1758)","Cataclysta lemnata",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.267902,-0.531084,22,NA,NA,NA,NA,NA,"2018-07-18T17:37:00Z",18,7,2018,1872368,1872368,"HUMAN_OBSERVATION","iNaturalist","Observations","14612332",NA,NA,"2018-07-22T17:57:12Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-20T17:06:23.965Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883937317,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14612447","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Palomena","Palomena prasina",NA,"SPECIES","Palomena prasina (Linnaeus, 1761)","Palomena prasina",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.267798,-0.530878,31,NA,NA,NA,NA,NA,"2018-07-18T17:38:00Z",18,7,2018,4485776,4485776,"HUMAN_OBSERVATION","iNaturalist","Observations","14612447",NA,NA,"2018-07-22T17:54:10Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-21T00:51:10.409Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883938397,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14617765","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma","Enallagma cyathigerum",NA,"SPECIES","Enallagma cyathigerum Charpentier, 1840","Enallagma cyathigerum",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.267508,-0.528239,61,NA,NA,NA,NA,NA,"2018-07-18T17:56:00Z",18,7,2018,5051273,5051273,"HUMAN_OBSERVATION","iNaturalist","Observations","14617765",NA,NA,"2018-07-22T20:20:52Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-20T20:12:24.695Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883938531,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14617529","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma","Enallagma cyathigerum",NA,"SPECIES","Enallagma cyathigerum Charpentier, 1840","Enallagma cyathigerum",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.2669,-0.527518,43,NA,NA,NA,NA,NA,"2018-07-18T17:55:00Z",18,7,2018,5051273,5051273,"HUMAN_OBSERVATION","iNaturalist","Observations","14617529",NA,NA,"2018-07-22T20:41:11Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-20T20:12:24.924Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883938783,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14619333","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum cancellatum",NA,"SPECIES","Orthetrum cancellatum Linnaeus, 1758","Orthetrum cancellatum",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.267297,-0.529662,15,NA,NA,NA,NA,NA,"2018-07-18T18:00:00Z",18,7,2018,1428686,1428686,"HUMAN_OBSERVATION","iNaturalist","Observations","14619333",NA,NA,"2018-07-22T21:02:58Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-21T00:47:43.105Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883938807,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14619426","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta",NA,"SPECIES","Vanessa atalanta (Linnaeus, 1758)","Vanessa atalanta",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.266052,-0.528095,52,NA,NA,NA,NA,NA,"2018-07-18T18:04:00Z",18,7,2018,1898286,1898286,"HUMAN_OBSERVATION","iNaturalist","Observations","14619426",NA,NA,"2018-07-22T21:04:53Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-10-24T08:27:06.166Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883939206,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14620340","Animalia","Arthropoda","Insecta","Diptera","Sciomyzidae","Sepedon","Sepedon sphegea",NA,"SPECIES","Sepedon sphegea (Fabricius, 1775)","Sepedon sphegea",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.265872,-0.529608,31,NA,NA,NA,NA,NA,"2018-07-18T18:09:00Z",18,7,2018,1444087,1444087,"HUMAN_OBSERVATION","iNaturalist","Observations","14620340",NA,NA,"2018-07-24T00:20:09Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-09-21T02:35:57.351Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1883939282,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/14620603","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris napi",NA,"SPECIES","Pieris napi (Linnaeus, 1758)","Pieris napi",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.265504,-0.530762,15,NA,NA,NA,NA,NA,"2018-07-18T18:16:00Z",18,7,2018,1920494,1920494,"HUMAN_OBSERVATION","iNaturalist","Observations","14620603",NA,NA,"2018-07-22T21:38:36Z","CC_BY_NC_4_0","Jarvo","Jarvo",NA,NA,"2019-10-24T08:27:05.575Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
922441757,"6ac3f774-d9fb-4796-b3e9-92bf6c81c084",NA,"Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius arquata",NA,"SPECIES","Numenius arquata (Linnaeus, 1758)","Numenius arquata",NA,"GB","Kirkby on Bain",NA,NA,NA,"bb646dff-a905-4403-a49b-6d378c2cf0d9",53.13142,-0.153622,250,NA,NA,NA,NA,NA,"2011-08-20T00:00:00Z",20,8,2011,2481792,2481792,"HUMAN_OBSERVATION","naturgucker","naturgucker","-1644777771",NA,NA,NA,"CC_BY_4_0",NA,"83508723",NA,NA,"2019-09-21T01:13:10.772Z",NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1836675740,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/1547423","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Eysarcoris","Eysarcoris venustissimus",NA,"SPECIES","Eysarcoris venustissimus (Schrank, 1776)","Eysarcoris venustissimus",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.187726,-0.638385,4,NA,NA,NA,NA,NA,"2015-05-23T00:00:00Z",23,5,2015,4485952,4485952,"HUMAN_OBSERVATION","iNaturalist","Observations","1547423",NA,NA,NA,"CC_BY_NC_4_0","Paul","Paul",NA,NA,"2019-09-20T20:10:47.284Z","STILLIMAGE","GEODETIC_DATUM_ASSUMED_WGS84"
1837127643,"136560fa-9eb9-492f-866e-5bd110c52f74","URI:catalog:ROM:Birds:18709","Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Hydrobates","Hydrobates pelagicus",NA,"SPECIES","Hydrobates pelagicus (Linnaeus, 1758)","Hydrobates pelagicus",NA,"GB","Edlington","England",NA,NA,"ff418020-1d67-11d9-8435-b8a03c50a862",53.225768,-0.153294,392,NA,NA,NA,NA,NA,"1909-12-04T00:00:00Z",4,12,1909,4408455,4408455,"PRESERVED_SPECIMEN","ROM","Birds","18709","ROM AN: 33.9.1.18; WR 3241",NA,NA,"CC_BY_NC_4_0","Royal Ontario Museum",NA,NA,NA,"2019-09-20T19:18:34.347Z",NA,"COORDINATE_ROUNDED"
1837134197,"136560fa-9eb9-492f-866e-5bd110c52f74","URI:catalog:ROM:Birds:17287","Animalia","Chordata","Aves","Piciformes","Picidae","Picus","Picus viridis","pluvius","SUBSPECIES","Picus viridis pluvius Hartert, 1911","Picus viridis pluvius",NA,"GB","near Lincoln","England",NA,NA,"ff418020-1d67-11d9-8435-b8a03c50a862",53.233989,-0.535583,6980,NA,NA,NA,NA,NA,"1896-02-14T00:00:00Z",14,2,1896,8922763,2478523,"PRESERVED_SPECIMEN","ROM","Birds","17287","ROM AN: 33.6.20.1095",NA,NA,"CC_BY_NC_4_0","Royal Ontario Museum",NA,NA,NA,"2019-09-21T01:28:26.872Z",NA,"COORDINATE_ROUNDED"
1837782182,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/201351","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Phyllonorycter","Phyllonorycter quercifoliella",NA,"SPECIES","Phyllonorycter quercifoliella (Zeller, 1839)","Phyllonorycter quercifoliella",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.203051,-0.567909,NA,NA,NA,NA,NA,NA,"2011-04-26T00:00:00Z",26,4,2011,1750143,1750143,"HUMAN_OBSERVATION","iNaturalist","Observations","201351",NA,NA,"2013-02-19T08:58:52Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-11-15T12:51:38.958Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1837875284,"7e380070-f762-11e1-a439-00145eb45e9a","ab9f694e-9339-40ca-8827-5e236620c616","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Xylota","Xylota florum",NA,"SPECIES","Xylota florum (Fabricius, 1805)","Xylota (Xylota) florum (Fabricius, 1805)","(Fabricius, 1805)","GB","Township: Skellingthorpe","England",NA,1,"19456090-b49a-11d8-abeb-b8a03c50a862",53.2364,-0.6206,NA,NA,NA,NA,NA,NA,"1972-06-23T00:00:00Z",23,6,1972,1541616,1541616,"PRESERVED_SPECIMEN","NHMUK","BMNH(E)","NHMUK010866206",NA,"Mr Nigel P. Wyatt",NA,"CC0_1_0",NA,"M G. Jefferies",NA,NA,"2019-09-21T04:01:04.252Z",NA,"GEODETIC_DATUM_ASSUMED_WGS84"
2273319935,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/27747532","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura elegans",NA,"SPECIES","Ischnura elegans Vander Linden, 1820","Ischnura elegans",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.226962,-0.555852,10,NA,NA,NA,NA,NA,"2019-06-27T11:36:52Z",27,6,2019,1423395,1423395,"HUMAN_OBSERVATION","iNaturalist","Observations","27747532",NA,NA,"2019-06-27T21:58:13Z","CC_BY_NC_4_0","magnetenvy","magnetenvy",NA,NA,"2019-09-20T20:17:28.047Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2273320765,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/27747557","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Maniola","Maniola jurtina",NA,"SPECIES","Maniola jurtina (Linnaeus, 1758)","Maniola jurtina",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.22702,-0.555722,5,NA,NA,NA,NA,NA,"2019-06-27T11:39:22Z",27,6,2019,5135513,5135513,"HUMAN_OBSERVATION","iNaturalist","Observations","27747557",NA,NA,"2019-06-27T21:58:49Z","CC_BY_NC_4_0","magnetenvy","magnetenvy",NA,NA,"2019-10-24T08:44:32.292Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891022510,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196997","Animalia","Chordata","Aves","Piciformes","Picidae","Dendrocopos","Dendrocopos minor",NA,"SPECIES","Dryobates minor (Linnaeus, 1758)","Dryobates minor",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.206392,-0.561751,NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00Z",11,5,2011,9015784,2477950,"HUMAN_OBSERVATION","iNaturalist","Observations","196997",NA,NA,"2018-11-05T16:01:52Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T18:29:53.383Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891121996,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/191432","Animalia","Chordata","Mammalia","Erinaceomorpha","Erinaceidae","Erinaceus","Erinaceus europaeus",NA,"SPECIES","Erinaceus europaeus Linnaeus, 1758","Erinaceus europaeus",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.208524,-0.560982,NA,NA,NA,NA,NA,NA,"2009-07-19T14:59:04Z",19,7,2009,5219616,5219616,"HUMAN_OBSERVATION","iNaturalist","Observations","191432",NA,NA,"2013-02-04T17:47:28Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T20:02:47.045Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123414,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196226","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena","Lycaena phlaeas",NA,"SPECIES","Lycaena phlaeas (Linnaeus, 1761)","Lycaena phlaeas",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.205339,-0.565839,NA,NA,NA,NA,NA,NA,"2010-09-03T00:00:00Z",3,9,2010,1929697,1929697,"HUMAN_OBSERVATION","iNaturalist","Observations","196226",NA,NA,"2013-02-11T15:15:00Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-21T00:25:50.651Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123455,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196197","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa cardui",NA,"SPECIES","Vanessa cardui (Linnaeus, 1758)","Vanessa cardui",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.205261,-0.565732,NA,NA,NA,NA,NA,NA,"2009-07-23T00:00:00Z",23,7,2009,4299368,4299368,"HUMAN_OBSERVATION","iNaturalist","Observations","196197",NA,NA,"2013-02-11T13:35:01Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-21T02:16:21.282Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123469,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196425","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta",NA,"SPECIES","Vanessa atalanta (Linnaeus, 1758)","Vanessa atalanta",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.205853,-0.562642,NA,NA,NA,NA,NA,NA,"2011-11-13T00:00:00Z",13,11,2011,1898286,1898286,"HUMAN_OBSERVATION","iNaturalist","Observations","196425",NA,NA,"2013-02-11T22:54:01Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-21T02:15:41.451Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123488,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196470","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae",NA,"SPECIES","Pieris rapae (Linnaeus, 1758)","Pieris rapae",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.204991,-0.566157,NA,NA,NA,NA,NA,NA,"2010-04-20T00:00:00Z",20,4,2010,1920496,1920496,"HUMAN_OBSERVATION","iNaturalist","Observations","196470",NA,NA,"2013-02-11T23:52:39Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T22:07:31.005Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123490,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196451","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Aglais","Aglais urticae",NA,"SPECIES","Aglais urticae (Linnaeus, 1758)","Aglais urticae",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.205568,-0.564305,7510,NA,NA,NA,NA,NA,"2011-03-25T00:00:00Z",25,3,2011,1894840,1894840,"HUMAN_OBSERVATION","iNaturalist","Observations","196451",NA,NA,"2013-02-11T23:27:34Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T15:22:49.513Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123539,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196533","Animalia","Arthropoda","Diplopoda","Julida","Blaniulidae","Blaniulus","Blaniulus guttulatus",NA,"SPECIES","Blaniulus guttulatus (Bosc, 1792)","Blaniulus guttulatus",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.205642,-0.564712,NA,NA,NA,NA,NA,NA,"2011-11-05T00:00:00Z",5,11,2011,1014383,1014383,"HUMAN_OBSERVATION","iNaturalist","Observations","196533",NA,NA,"2013-02-12T03:00:35Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T16:10:54.343Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123546,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196495","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pararge","Pararge aegeria",NA,"SPECIES","Pararge aegeria (Linnaeus, 1758)","Pararge aegeria",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.208765,-0.557468,NA,NA,NA,NA,NA,NA,"2009-04-24T00:00:00Z",24,4,2009,8049830,8049830,"HUMAN_OBSERVATION","iNaturalist","Observations","196495",NA,NA,"2013-02-12T00:22:07Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-21T00:54:54.577Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123558,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196476","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Gonepteryx","Gonepteryx rhamni",NA,"SPECIES","Gonepteryx rhamni (Linnaeus, 1758)","Gonepteryx rhamni",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.210967,-0.559616,NA,NA,NA,NA,NA,NA,"2009-04-09T00:00:00Z",9,4,2009,1920712,1920712,"HUMAN_OBSERVATION","iNaturalist","Observations","196476",NA,NA,"2013-02-11T23:59:32Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T19:00:08.911Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123570,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196537","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Lissotriton","Lissotriton vulgaris",NA,"SPECIES","Lissotriton vulgaris (Linnaeus, 1758)","Lissotriton vulgaris",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.204876,-0.564036,NA,NA,NA,NA,NA,NA,"2007-11-09T00:00:00Z",9,11,2007,5218405,5218405,"HUMAN_OBSERVATION","iNaturalist","Observations","196537",NA,NA,"2017-08-10T17:18:10Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T22:15:11.737Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123590,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196601","Animalia","Chordata","Reptilia","Squamata","Natricidae","Natrix","Natrix natrix",NA,"SPECIES","Natrix natrix (Linnaeus, 1758)","Natrix natrix",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.202963,-0.592306,NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00Z",11,5,2011,6161347,6161347,"HUMAN_OBSERVATION","iNaturalist","Observations","196601",NA,NA,"2013-02-12T08:14:16Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T23:00:49.549Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123626,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196602","Animalia","Chordata","Reptilia","Squamata","Natricidae","Natrix","Natrix natrix",NA,"SPECIES","Natrix natrix (Linnaeus, 1758)","Natrix natrix",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.206192,-0.561043,NA,NA,NA,NA,NA,NA,"2008-07-15T00:00:00Z",15,7,2008,6161347,6161347,"HUMAN_OBSERVATION","iNaturalist","Observations","196602",NA,NA,"2013-02-12T08:39:32Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T23:00:48.949Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
891123733,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/196988","Animalia","Chordata","Aves","Piciformes","Picidae","Dendrocopos","Dendrocopos major",NA,"SPECIES","Dendrocopos major (Linnaeus, 1758)","Dendrocopos major",NA,"GB",NA,"England",NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",53.219499,-0.612144,NA,NA,NA,NA,NA,NA,"2011-05-26T00:00:00Z",26,5,2011,2477968,2477968,"HUMAN_OBSERVATION","iNaturalist","Observations","196988",NA,NA,"2013-02-12T21:47:07Z","CC_BY_NC_4_0","Mick E. Talbot","Mick E. Talbot",NA,NA,"2019-09-20T19:27:39.410Z","STILLIMAGE","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
